State,County,Year,Month,MME,CALC_BASE_WT_IN_GM,STNAME,fips,state,Population,Year_datetime,_merge,Opioid per capita,Months from Policy Change
AR,crittenden,2007,12,1078089.4895,931.816903,Arkansas,5035.0,AR,52123,2007-01-01,both,20.683565594842968,11
AR,crittenden,2008,1,981715.0175,869.9888550000001,Arkansas,5035.0,AR,52561,2008-01-01,both,18.6776320370617,12
AR,cross,2007,1,228736.9125,188.865725,Arkansas,5037.0,AR,18627,2007-01-01,both,12.279857867611533,0
AR,cross,2007,2,188031.1275,152.23889,Arkansas,5037.0,AR,18627,2007-01-01,both,10.094547028507007,1
AR,cross,2007,3,320751.45,249.30065,Arkansas,5037.0,AR,18627,2007-01-01,both,17.21970526654856,2
AR,cross,2007,4,343244.04,264.845615,Arkansas,5037.0,AR,18627,2007-01-01,both,18.42723143823482,3
AR,cross,2007,5,223587.3525,192.18794,Arkansas,5037.0,AR,18627,2007-01-01,both,12.003401111290064,4
AR,cross,2007,6,394074.7275,310.99209,Arkansas,5037.0,AR,18627,2007-01-01,both,21.156102834594943,5
AR,cross,2007,7,230811.7425,192.912705,Arkansas,5037.0,AR,18627,2007-01-01,both,12.391246174907392,6
AR,cross,2007,8,419080.7775,323.42499,Arkansas,5037.0,AR,18627,2007-01-01,both,22.498565388951523,7
AR,cross,2007,9,278950.2675,234.641005,Arkansas,5037.0,AR,18627,2007-01-01,both,14.975587453696248,8
AR,cross,2007,10,413822.9925,333.384905,Arkansas,5037.0,AR,18627,2007-01-01,both,22.216298518279917,9
AR,cross,2007,11,389864.3175,313.326005,Arkansas,5037.0,AR,18627,2007-01-01,both,20.930064825253663,10
AR,cross,2007,12,269075.6025,223.82514,Arkansas,5037.0,AR,18627,2007-01-01,both,14.445461024319535,11
AR,cross,2008,1,330991.8525,271.30799,Arkansas,5037.0,AR,18718,2008-01-01,both,17.683077919649534,12
AR,dallas,2007,1,128741.40000000001,123.36240000000001,Arkansas,5039.0,AR,8191,2007-01-01,both,15.717421560249054,0
AR,dallas,2007,2,90318.52500000001,87.4049,Arkansas,5039.0,AR,8191,2007-01-01,both,11.026556586497376,1
AR,dallas,2007,3,105890.175,102.5283,Arkansas,5039.0,AR,8191,2007-01-01,both,12.927624832132828,2
AR,dallas,2007,4,99508.20000000001,89.6467,Arkansas,5039.0,AR,8191,2007-01-01,both,12.14848003906727,3
AR,dallas,2007,5,94064.85,88.2376,Arkansas,5039.0,AR,8191,2007-01-01,both,11.483927481382006,4
AR,dallas,2007,6,139717.725,130.5286,Arkansas,5039.0,AR,8191,2007-01-01,both,17.057468563057014,5
AR,dallas,2007,7,120473.625,106.80199999999999,Arkansas,5039.0,AR,8191,2007-01-01,both,14.708048467830546,6
AR,dallas,2007,8,102018.1125,95.406425,Arkansas,5039.0,AR,8191,2007-01-01,both,12.454903247466731,7
AR,dallas,2007,9,155095.0125,151.172825,Arkansas,5039.0,AR,8191,2007-01-01,both,18.93480802099866,8
AR,dallas,2007,10,79634.40000000001,72.4624,Arkansas,5039.0,AR,8191,2007-01-01,both,9.72218288365279,9
AR,dallas,2007,11,108002.5125,99.597825,Arkansas,5039.0,AR,8191,2007-01-01,both,13.185510010987668,10
AR,dallas,2007,12,139566.375,130.37725,Arkansas,5039.0,AR,8191,2007-01-01,both,17.038990965694055,11
AR,dallas,2008,1,97409.325,90.0132,Arkansas,5039.0,AR,8107,2008-01-01,both,12.015458862711236,12
AR,desha,2007,1,246095.11500000002,219.20021500000001,Arkansas,5041.0,AR,13715,2007-01-01,both,17.943500911410865,0
AR,desha,2007,2,179212.2525,163.00814,Arkansas,5041.0,AR,13715,2007-01-01,both,13.066879511483776,1
AR,desha,2007,3,233060.5913625,210.767827575,Arkansas,5041.0,AR,13715,2007-01-01,both,16.993116395370034,2
AR,desha,2007,4,188383.95,165.7475,Arkansas,5041.0,AR,13715,2007-01-01,both,13.73561429092235,3
AR,desha,2007,5,210842.5485,197.26749900000002,Arkansas,5041.0,AR,13715,2007-01-01,both,15.373135144002918,4
AR,desha,2007,6,222733.44,206.148265,Arkansas,5041.0,AR,13715,2007-01-01,both,16.240134159679183,5
AR,desha,2007,7,217462.8490875,196.08108272500002,Arkansas,5041.0,AR,13715,2007-01-01,both,15.855840254283631,6
AR,desha,2007,8,224191.23750000002,204.804475,Arkansas,5041.0,AR,13715,2007-01-01,both,16.346426358002187,7
AR,desha,2007,9,172786.920225,152.07023015000001,Arkansas,5041.0,AR,13715,2007-01-01,both,12.598390100255196,8
AR,desha,2007,10,267148.05,240.2531,Arkansas,5041.0,AR,13715,2007-01-01,both,19.478530805687203,9
AR,desha,2007,11,210625.12886250002,186.427152575,Arkansas,5041.0,AR,13715,2007-01-01,both,15.357282454429457,10
AR,desha,2007,12,230138.2125,206.044825,Arkansas,5041.0,AR,13715,2007-01-01,both,16.780037367845424,11
AR,desha,2008,1,245825.5615875,219.176907725,Arkansas,5041.0,AR,13478,2008-01-01,both,18.239023711789585,12
AR,drew,2007,1,338824.875,289.65205000000003,Arkansas,5043.0,AR,18693,2007-01-01,both,18.125762317445034,0
AR,drew,2007,2,227769.75,206.0298,Arkansas,5043.0,AR,18693,2007-01-01,both,12.184761675493501,1
AR,drew,2007,3,296431.6875,261.49082500000003,Arkansas,5043.0,AR,18693,2007-01-01,both,15.85789800995025,2
AR,drew,2007,4,283010.3625,246.59017500000002,Arkansas,5043.0,AR,18693,2007-01-01,both,15.139911330444551,3
AR,drew,2007,5,327329.10000000003,283.4008,Arkansas,5043.0,AR,18693,2007-01-01,both,17.51078478574868,4
AR,drew,2007,6,317494.125,275.5829,Arkansas,5043.0,AR,18693,2007-01-01,both,16.984653346172365,5
AR,drew,2007,7,322910.2125,281.917925,Arkansas,5043.0,AR,18693,2007-01-01,both,17.274392152142514,6
AR,drew,2007,8,473834.058,397.719272,Arkansas,5043.0,AR,18693,2007-01-01,both,25.348208313272348,7
AR,drew,2007,9,287487.3,253.9135,Arkansas,5043.0,AR,18693,2007-01-01,both,15.379409404589953,8
AR,drew,2007,10,321924.6375,285.952725,Arkansas,5043.0,AR,18693,2007-01-01,both,17.221667870325792,9
AR,drew,2007,11,323682.1875,281.120875,Arkansas,5043.0,AR,18693,2007-01-01,both,17.3156896966779,10
AR,drew,2007,12,322441.95,283.22015,Arkansas,5043.0,AR,18693,2007-01-01,both,17.249341999679025,11
AR,drew,2008,1,393702.8625,335.318375,Arkansas,5043.0,AR,18652,2008-01-01,both,21.107809484237613,12
AR,faulkner,2007,1,1586860.5375,1279.21604,Arkansas,5045.0,AR,104658,2007-01-01,both,15.16234341856332,0
AR,faulkner,2007,2,1317611.2725,1073.830635,Arkansas,5045.0,AR,104658,2007-01-01,both,12.589685188900992,1
AR,faulkner,2007,3,1729335.3615,1404.045476,Arkansas,5045.0,AR,104658,2007-01-01,both,16.523680573869175,2
AR,faulkner,2007,4,1671773.222,1350.212703,Arkansas,5045.0,AR,104658,2007-01-01,both,15.973678285463128,3
AR,faulkner,2007,5,1744412.6525,1397.019545,Arkansas,5045.0,AR,104658,2007-01-01,both,16.667743053564944,4
AR,faulkner,2007,6,1636433.2025000001,1328.262045,Arkansas,5045.0,AR,104658,2007-01-01,both,15.636006826998415,5
AR,faulkner,2007,7,1765858.437,1440.128863,Arkansas,5045.0,AR,104658,2007-01-01,both,16.87265605113799,6
AR,faulkner,2007,8,1726991.0985,1432.217864,Arkansas,5045.0,AR,104658,2007-01-01,both,16.50128130195494,7
AR,faulkner,2007,9,1562740.514,1276.616131,Arkansas,5045.0,AR,104658,2007-01-01,both,14.931878251065374,8
AR,faulkner,2007,10,1545905.766,1301.258004,Arkansas,5045.0,AR,104658,2007-01-01,both,14.771023390471823,9
AR,faulkner,2007,11,1519691.7965,1260.428586,Arkansas,5045.0,AR,104658,2007-01-01,both,14.520550712797874,10
AR,faulkner,2007,12,1781516.0115,1454.118926,Arkansas,5045.0,AR,104658,2007-01-01,both,17.02226309981081,11
AR,faulkner,2008,1,1753361.0565,1444.006176,Arkansas,5045.0,AR,107289,2008-01-01,both,16.34241214383581,12
AR,franklin,2007,1,547160.325,468.0447,Arkansas,5047.0,AR,18098,2007-01-01,both,30.233192894242457,0
AR,franklin,2007,2,382860.45,327.63605,Arkansas,5047.0,AR,18098,2007-01-01,both,21.154848602055477,1
AR,franklin,2007,3,396487.35,333.6432,Arkansas,5047.0,AR,18098,2007-01-01,both,21.90779920433197,2
AR,franklin,2007,4,545085.9,473.72475,Arkansas,5047.0,AR,18098,2007-01-01,both,30.11857111283015,3
AR,franklin,2007,5,411602.1,332.6207,Arkansas,5047.0,AR,18098,2007-01-01,both,22.742960548126863,4
AR,franklin,2007,6,563794.83,434.88971999999995,Arkansas,5047.0,AR,18098,2007-01-01,both,31.152327881533868,5
AR,franklin,2007,7,521667.1125,467.899525,Arkansas,5047.0,AR,18098,2007-01-01,both,28.824572466570892,6
AR,franklin,2007,8,473191.125,411.4671,Arkansas,5047.0,AR,18098,2007-01-01,both,26.146045143109735,7
AR,franklin,2007,9,401901.6,337.3536,Arkansas,5047.0,AR,18098,2007-01-01,both,22.206962095259144,8
AR,franklin,2007,10,537965.25,473.41725,Arkansas,5047.0,AR,18098,2007-01-01,both,29.725121560393415,9
AR,franklin,2007,11,417602.025,335.25849999999997,Arkansas,5047.0,AR,18098,2007-01-01,both,23.0744847496961,10
AR,franklin,2007,12,416452.875,342.71575,Arkansas,5047.0,AR,18098,2007-01-01,both,23.010988783290973,11
AR,franklin,2008,1,572047.3125,490.488225,Arkansas,5047.0,AR,18069,2008-01-01,both,31.659046571476008,12
AR,fulton,2007,1,647902.275,497.873,Arkansas,5049.0,AR,11793,2007-01-01,both,54.9395637242432,0
AR,fulton,2007,2,565568.8538625,420.836502575,Arkansas,5049.0,AR,11793,2007-01-01,both,47.95801355571102,1
AR,fulton,2007,3,514646.55,403.0323,Arkansas,5049.0,AR,11793,2007-01-01,both,43.64000254388196,2
AR,fulton,2007,4,622464.7455,485.05154699999997,Arkansas,5049.0,AR,11793,2007-01-01,both,52.782561307555326,3
AR,fulton,2007,5,655932.228225,502.62090215,Arkansas,5049.0,AR,11793,2007-01-01,both,55.620472163571606,4
AR,fulton,2007,6,757587.2955,581.893547,Arkansas,5049.0,AR,11793,2007-01-01,both,64.24042190282371,5
AR,fulton,2007,7,691035.35295,530.2103353,Arkansas,5049.0,AR,11793,2007-01-01,both,58.597079025693205,6
AR,fulton,2007,8,635876.625,471.593,Arkansas,5049.0,AR,11793,2007-01-01,both,53.91983591961333,7
AR,fulton,2007,9,630205.9898625,482.94757657499997,Arkansas,5049.0,AR,11793,2007-01-01,both,53.43898837127957,8
AR,fulton,2007,10,775395.193725,588.92227915,Arkansas,5049.0,AR,11793,2007-01-01,both,65.75046160646146,9
AR,fulton,2007,11,611739.075,468.97145,Arkansas,5049.0,AR,11793,2007-01-01,both,51.87306664970745,10
AR,fulton,2007,12,631138.0163625,486.696827575,Arkansas,5049.0,AR,11793,2007-01-01,both,53.51802055138642,11
AR,fulton,2008,1,821743.057725,633.49280515,Arkansas,5049.0,AR,11750,2008-01-01,both,69.93557938085107,12
AR,garland,2007,1,3243326.7113625,2789.548422575,Arkansas,5051.0,AR,96499,2007-01-01,both,33.609951516207424,0
AR,garland,2007,2,2916145.3823625,2501.080056575,Arkansas,5051.0,AR,96499,2007-01-01,both,30.21943628807034,1
AR,garland,2007,3,3048455.1478625,2647.687353575,Arkansas,5051.0,AR,96499,2007-01-01,both,31.590536149208802,2
AR,garland,2007,4,2825751.2258625003,2483.376905575,Arkansas,5051.0,AR,96499,2007-01-01,both,29.282699570591408,3
AR,garland,2007,5,3294026.9453625,2840.007168575,Arkansas,5051.0,AR,96499,2007-01-01,both,34.135347986637164,4
AR,garland,2007,6,3075000.963,2661.858242,Arkansas,5051.0,AR,96499,2007-01-01,both,31.865625167100177,5
AR,garland,2007,7,3059844.822,2639.691553,Arkansas,5051.0,AR,96499,2007-01-01,both,31.708565083575998,6
AR,garland,2007,8,3276725.9695875,2832.362879725,Arkansas,5051.0,AR,96499,2007-01-01,both,33.956061405688146,7
AR,garland,2007,9,3055741.0745,2647.600538,Arkansas,5051.0,AR,96499,2007-01-01,both,31.66603876205971,8
AR,garland,2007,10,3052064.9250000003,2722.64615,Arkansas,5051.0,AR,96499,2007-01-01,both,31.627943553819215,9
AR,garland,2007,11,3219204.362,2814.739868,Arkansas,5051.0,AR,96499,2007-01-01,both,33.35997639353776,10
AR,garland,2007,12,3122791.8233625,2696.7962655750002,Arkansas,5051.0,AR,96499,2007-01-01,both,32.360872375490935,11
AR,garland,2008,1,3641493.4855,3143.900707,Arkansas,5051.0,AR,97700,2008-01-01,both,37.2721953480041,12
AR,grant,2007,1,224657.92500000002,189.02205,Arkansas,5053.0,AR,17506,2007-01-01,both,12.833195761453217,0
AR,grant,2007,2,307248.825,236.11155,Arkansas,5053.0,AR,17506,2007-01-01,both,17.55105820861419,1
AR,grant,2007,3,314072.1,265.4818,Arkansas,5053.0,AR,17506,2007-01-01,both,17.940826002513422,2
AR,grant,2007,4,169192.9125,130.755475,Arkansas,5053.0,AR,17506,2007-01-01,both,9.664852764766366,3
AR,grant,2007,5,175460.7,146.2348,Arkansas,5053.0,AR,17506,2007-01-01,both,10.022889295098825,4
AR,grant,2007,6,310407.7875,263.139825,Arkansas,5053.0,AR,17506,2007-01-01,both,17.731508482805893,5
AR,grant,2007,7,197921.5125,150.967325,Arkansas,5053.0,AR,17506,2007-01-01,both,11.30592439734948,6
AR,grant,2007,8,279793.725,226.58645,Arkansas,5053.0,AR,17506,2007-01-01,both,15.982733062949844,7
AR,grant,2007,9,246412.0125,205.643675,Arkansas,5053.0,AR,17506,2007-01-01,both,14.075860419284817,8
AR,grant,2007,10,232466.8095,193.773923,Arkansas,5053.0,AR,17506,2007-01-01,both,13.279264794927453,9
AR,grant,2007,11,259177.08000000002,219.65277,Arkansas,5053.0,AR,17506,2007-01-01,both,14.805042842454016,10
AR,grant,2007,12,258849.9,213.1284,Arkansas,5053.0,AR,17506,2007-01-01,both,14.786353250314178,11
AR,grant,2008,1,264013.2,218.73995,Arkansas,5053.0,AR,17744,2008-01-01,both,14.879012623985574,12
AR,greene,2007,1,1458643.1665875,1248.077487725,Arkansas,5055.0,AR,40302,2007-01-01,both,36.192823348407025,0
AR,greene,2007,2,1449406.762725,1205.79768515,Arkansas,5055.0,AR,40302,2007-01-01,both,35.963643559252645,1
AR,greene,2007,3,1380223.474725,1205.47904815,Arkansas,5055.0,AR,40302,2007-01-01,both,34.247021853133845,2
AR,greene,2007,4,1561799.1248625,1373.8061765749999,Arkansas,5055.0,AR,40302,2007-01-01,both,38.752397520284354,3
AR,greene,2007,5,1376989.3883625001,1178.592400575,Arkansas,5055.0,AR,40302,2007-01-01,both,34.166775553632576,4
AR,greene,2007,6,1513255.497225,1310.51790815,Arkansas,5055.0,AR,40302,2007-01-01,both,37.54790077973798,5
AR,greene,2007,7,1714707.720225,1513.39103015,Arkansas,5055.0,AR,40302,2007-01-01,both,42.54646717842787,6
AR,greene,2007,8,1492443.307725,1330.90875515,Arkansas,5055.0,AR,40302,2007-01-01,both,37.03149490658032,7
AR,greene,2007,9,1463819.029725,1254.11110315,Arkansas,5055.0,AR,40302,2007-01-01,both,36.32125030333482,8
AR,greene,2007,10,1688389.353225,1507.60030215,Arkansas,5055.0,AR,40302,2007-01-01,both,41.89343837092452,9
AR,greene,2007,11,1481497.3073625,1291.363781575,Arkansas,5055.0,AR,40302,2007-01-01,both,36.759895473239546,10
AR,greene,2007,12,1524264.190725,1308.93747715,Arkansas,5055.0,AR,40302,2007-01-01,both,37.82105579685872,11
AR,greene,2008,1,1825478.4383625,1585.976925575,Arkansas,5055.0,AR,40618,2008-01-01,both,44.94259782270176,12
AR,hempstead,2007,1,491301.5175,426.507155,Arkansas,5057.0,AR,23212,2007-01-01,both,21.16584169825952,0
AR,hempstead,2007,2,370107.09,334.919615,Arkansas,5057.0,AR,23212,2007-01-01,both,15.944644580389454,1
AR,hempstead,2007,3,645602.7255000001,543.601527,Arkansas,5057.0,AR,23212,2007-01-01,both,27.81331748664484,2
AR,hempstead,2007,4,436181.805,387.99493,Arkansas,5057.0,AR,23212,2007-01-01,both,18.79122027399621,3
AR,hempstead,2007,5,481758.402,416.058628,Arkansas,5057.0,AR,23212,2007-01-01,both,20.754713165604,4
AR,hempstead,2007,6,454932.7073625,400.798231575,Arkansas,5057.0,AR,23212,2007-01-01,both,19.599030990974498,5
AR,hempstead,2007,7,468187.92600000004,414.382389,Arkansas,5057.0,AR,23212,2007-01-01,both,20.17008125107703,6
AR,hempstead,2007,8,509604.699,447.235326,Arkansas,5057.0,AR,23212,2007-01-01,both,21.954364078924694,7
AR,hempstead,2007,9,422695.341,377.540904,Arkansas,5057.0,AR,23212,2007-01-01,both,18.210207694296056,8
AR,hempstead,2007,10,531414.78,470.45278,Arkansas,5057.0,AR,23212,2007-01-01,both,22.893967775288644,9
AR,hempstead,2007,11,509766.327,450.11782800000003,Arkansas,5057.0,AR,23212,2007-01-01,both,21.961327201447528,10
AR,hempstead,2007,12,462934.2675,412.84245500000003,Arkansas,5057.0,AR,23212,2007-01-01,both,19.943747522833018,11
AR,hempstead,2008,1,468852.717,421.979393,Arkansas,5057.0,AR,22969,2008-01-01,both,20.412413122034046,12
AR,hotspring,2007,1,470169.6375,399.816825,Arkansas,5059.0,AR,31859,2007-01-01,both,14.757827850842776,0
AR,hotspring,2007,2,388189.2375,344.507375,Arkansas,5059.0,AR,31859,2007-01-01,both,12.184602074766941,1
AR,hotspring,2007,3,407105.28750000003,361.406325,Arkansas,5059.0,AR,31859,2007-01-01,both,12.778344816221477,2
AR,hotspring,2007,4,397842.3,354.27245,Arkansas,5059.0,AR,31859,2007-01-01,both,12.48759534197558,3
AR,hotspring,2007,5,446449.95,395.7081,Arkansas,5059.0,AR,31859,2007-01-01,both,14.013307071785054,4
AR,hotspring,2007,6,467369.28750000003,403.247175,Arkansas,5059.0,AR,31859,2007-01-01,both,14.66992961172667,5
AR,hotspring,2007,7,476247.60000000003,411.38585,Arkansas,5059.0,AR,31859,2007-01-01,both,14.9486047898553,6
AR,hotspring,2007,8,536872.1625,459.571525,Arkansas,5059.0,AR,31859,2007-01-01,both,16.851507030980255,7
AR,hotspring,2007,9,387772.5,346.8025,Arkansas,5059.0,AR,31859,2007-01-01,both,12.171521391129666,8
AR,hotspring,2007,10,484185.825,432.77155,Arkansas,5059.0,AR,31859,2007-01-01,both,15.197772215072664,9
AR,hotspring,2007,11,450828.15,404.4791,Arkansas,5059.0,AR,31859,2007-01-01,both,14.150731347499923,10
AR,hotspring,2007,12,426419.3625,386.995775,Arkansas,5059.0,AR,31859,2007-01-01,both,13.384580887661256,11
AR,hotspring,2008,1,485418.0,424.8147,Arkansas,5059.0,AR,31906,2008-01-01,both,15.21400363567981,12
AR,howard,2007,1,278122.0275,257.30089,Arkansas,5061.0,AR,14106,2007-01-01,both,19.716576456826886,0
AR,howard,2007,2,245020.36500000002,232.155665,Arkansas,5061.0,AR,14106,2007-01-01,both,17.369939387494686,1
AR,howard,2007,3,247599.99000000002,239.97986500000002,Arkansas,5061.0,AR,14106,2007-01-01,both,17.55281369629945,2
AR,howard,2007,4,244276.02750000003,228.02704,Arkansas,5061.0,AR,14106,2007-01-01,both,17.31717194810719,3
AR,howard,2007,5,237207.9675,228.758555,Arkansas,5061.0,AR,14106,2007-01-01,both,16.816104317311783,4
AR,howard,2007,6,237595.98,229.97578000000001,Arkansas,5061.0,AR,14106,2007-01-01,both,16.843611229264145,5
AR,howard,2007,7,254610.4425,244.143955,Arkansas,5061.0,AR,14106,2007-01-01,both,18.049797426626967,6
AR,howard,2007,8,299421.8438625,283.785342575,Arkansas,5061.0,AR,14106,2007-01-01,both,21.22655918492131,7
AR,howard,2007,9,252724.98750000002,243.19977500000002,Arkansas,5061.0,AR,14106,2007-01-01,both,17.916134091875797,8
AR,howard,2007,10,273955.2735,259.976699,Arkansas,5061.0,AR,14106,2007-01-01,both,19.421187686091027,9
AR,howard,2007,11,264447.99,254.945165,Arkansas,5061.0,AR,14106,2007-01-01,both,18.74719906422799,10
AR,howard,2007,12,246370.44,237.09171500000002,Arkansas,5061.0,AR,14106,2007-01-01,both,17.46564866014462,11
AR,howard,2008,1,277177.6875,268.683475,Arkansas,5061.0,AR,14305,2008-01-01,both,19.376280146801818,12
AR,independence,2007,1,1075608.9675,892.073605,Arkansas,5063.0,AR,34516,2007-01-01,both,31.16261929250203,0
AR,independence,2007,2,1072899.8175000001,862.469555,Arkansas,5063.0,AR,34516,2007-01-01,both,31.08412960655928,1
AR,independence,2007,3,1392915.5925,1100.231205,Arkansas,5063.0,AR,34516,2007-01-01,both,40.35564933653958,2
AR,independence,2007,4,1046765.9025,862.55814,Arkansas,5063.0,AR,34516,2007-01-01,both,30.326975967667167,3
AR,independence,2007,5,1086219.9975,899.187985,Arkansas,5063.0,AR,34516,2007-01-01,both,31.47004280623479,4
AR,independence,2007,6,1056454.8825,871.12627,Arkansas,5063.0,AR,34516,2007-01-01,both,30.6076857834048,5
AR,independence,2007,7,1064923.8675,888.784405,Arkansas,5063.0,AR,34516,2007-01-01,both,30.853049817475952,6
AR,independence,2007,8,1116934.3575,923.40257,Arkansas,5063.0,AR,34516,2007-01-01,both,32.35990142252868,7
AR,independence,2007,9,925719.585,775.69056,Arkansas,5063.0,AR,34516,2007-01-01,both,26.820013472012977,8
AR,independence,2007,10,1205870.0325,981.22997,Arkansas,5063.0,AR,34516,2007-01-01,both,34.93655210626955,9
AR,independence,2007,11,1230487.9575,991.23477,Arkansas,5063.0,AR,34516,2007-01-01,both,35.64978437536215,10
AR,independence,2007,12,1200565.845,970.075895,Arkansas,5063.0,AR,34516,2007-01-01,both,34.782878809827324,11
AR,independence,2008,1,1068468.2475,899.814635,Arkansas,5063.0,AR,34508,2008-01-01,both,30.962914324214676,12
AR,izard,2007,1,553681.9875,420.12627499999996,Arkansas,5065.0,AR,13031,2007-01-01,both,42.48960075972681,0
AR,izard,2007,2,527082.525,422.37149999999997,Arkansas,5065.0,AR,13031,2007-01-01,both,40.4483558437572,1
AR,izard,2007,3,1273946.0625,912.006725,Arkansas,5065.0,AR,13031,2007-01-01,both,97.76272446473793,2
AR,izard,2007,4,639179.25,493.7225,Arkansas,5065.0,AR,13031,2007-01-01,both,49.050667638707694,3
AR,izard,2007,5,719787.225,552.8593,Arkansas,5065.0,AR,13031,2007-01-01,both,55.23653019722201,4
AR,izard,2007,6,818272.3875,630.1195749999999,Arkansas,5065.0,AR,13031,2007-01-01,both,62.79428957869695,5
AR,izard,2007,7,1085350.05,803.1768,Arkansas,5065.0,AR,13031,2007-01-01,both,83.28985112424219,6
AR,izard,2007,8,1056470.175,796.082,Arkansas,5065.0,AR,13031,2007-01-01,both,81.0736071675236,7
AR,izard,2007,9,937026.975,693.8516,Arkansas,5065.0,AR,13031,2007-01-01,both,71.90752628347786,8
AR,izard,2007,10,1177688.4375,868.216775,Arkansas,5065.0,AR,13031,2007-01-01,both,90.37590649221089,9
AR,izard,2007,11,1075897.572,785.221198,Arkansas,5065.0,AR,13031,2007-01-01,both,82.56446719361522,10
AR,izard,2007,12,1017127.9125,750.531475,Arkansas,5065.0,AR,13031,2007-01-01,both,78.05447874299746,11
AR,izard,2008,1,987733.0875,734.315075,Arkansas,5065.0,AR,13094,2008-01-01,both,75.43402226210478,12
