STATE,STNAME,CTYNAME,fips,state,Year,Population,Year_datetime
MS,Mississippi,Jefferson Davis County,28065.0,MS,2009,12543,2009-01-01
MS,Mississippi,Jones County,28067.0,MS,2009,67776,2009-01-01
MS,Mississippi,Kemper County,28069.0,MS,2009,9833,2009-01-01
MS,Mississippi,Lafayette County,28071.0,MS,2009,43975,2009-01-01
MS,Mississippi,Lamar County,28073.0,MS,2009,49980,2009-01-01
MS,Mississippi,Lauderdale County,28075.0,MS,2009,79099,2009-01-01
MS,Mississippi,Lawrence County,28077.0,MS,2009,13308,2009-01-01
MS,Mississippi,Leake County,28079.0,MS,2009,23132,2009-01-01
MS,Mississippi,Lee County,28081.0,MS,2009,81913,2009-01-01
MS,Mississippi,Leflore County,28083.0,MS,2009,34563,2009-01-01
MS,Mississippi,Lincoln County,28085.0,MS,2009,34830,2009-01-01
MS,Mississippi,Lowndes County,28087.0,MS,2009,59658,2009-01-01
MS,Mississippi,Madison County,28089.0,MS,2009,93097,2009-01-01
MS,Mississippi,Marion County,28091.0,MS,2009,25732,2009-01-01
MS,Mississippi,Marshall County,28093.0,MS,2009,36900,2009-01-01
MS,Mississippi,Monroe County,28095.0,MS,2009,36905,2009-01-01
MS,Mississippi,Montgomery County,28097.0,MS,2009,11129,2009-01-01
MS,Mississippi,Neshoba County,28099.0,MS,2009,30302,2009-01-01
MS,Mississippi,Newton County,28101.0,MS,2009,22568,2009-01-01
MS,Mississippi,Noxubee County,28103.0,MS,2009,11631,2009-01-01
MS,Mississippi,Oktibbeha County,28105.0,MS,2009,44544,2009-01-01
MS,Mississippi,Panola County,28107.0,MS,2009,35245,2009-01-01
MS,Mississippi,Pearl River County,28109.0,MS,2009,57860,2009-01-01
MS,Mississippi,Perry County,28111.0,MS,2009,12035,2009-01-01
MS,Mississippi,Pike County,28113.0,MS,2009,39834,2009-01-01
MS,Mississippi,Pontotoc County,28115.0,MS,2009,29248,2009-01-01
MS,Mississippi,Prentiss County,28117.0,MS,2009,25709,2009-01-01
MS,Mississippi,Quitman County,28119.0,MS,2009,8391,2009-01-01
MS,Mississippi,Rankin County,28121.0,MS,2009,143124,2009-01-01
MS,Mississippi,Scott County,28123.0,MS,2009,29341,2009-01-01
MS,Mississippi,Sharkey County,28125.0,MS,2009,5420,2009-01-01
MS,Mississippi,Simpson County,28127.0,MS,2009,27920,2009-01-01
MS,Mississippi,Smith County,28129.0,MS,2009,15826,2009-01-01
MS,Mississippi,Stone County,28131.0,MS,2009,16619,2009-01-01
MS,Mississippi,Sunflower County,28133.0,MS,2009,29610,2009-01-01
MS,Mississippi,Tallahatchie County,28135.0,MS,2009,12638,2009-01-01
MS,Mississippi,Tate County,28137.0,MS,2009,27337,2009-01-01
MS,Mississippi,Tippah County,28139.0,MS,2009,21661,2009-01-01
MS,Mississippi,Tishomingo County,28141.0,MS,2009,19034,2009-01-01
MS,Mississippi,Tunica County,28143.0,MS,2009,10436,2009-01-01
MS,Mississippi,Union County,28145.0,MS,2009,27263,2009-01-01
MS,Mississippi,Walthall County,28147.0,MS,2009,15291,2009-01-01
MS,Mississippi,Warren County,28149.0,MS,2009,48175,2009-01-01
MS,Mississippi,Washington County,28151.0,MS,2009,54616,2009-01-01
MS,Mississippi,Wayne County,28153.0,MS,2009,20654,2009-01-01
MS,Mississippi,Webster County,28155.0,MS,2009,9852,2009-01-01
MS,Mississippi,Wilkinson County,28157.0,MS,2009,10143,2009-01-01
MS,Mississippi,Winston County,28159.0,MS,2009,19309,2009-01-01
MS,Mississippi,Yalobusha County,28161.0,MS,2009,13773,2009-01-01
MS,Mississippi,Yazoo County,28163.0,MS,2009,27981,2009-01-01
MO,Missouri,Adair County,29001.0,MO,2009,25135,2009-01-01
MO,Missouri,Andrew County,29003.0,MO,2009,17052,2009-01-01
MO,Missouri,Atchison County,29005.0,MO,2009,6036,2009-01-01
MO,Missouri,Audrain County,29007.0,MO,2009,25556,2009-01-01
MO,Missouri,Barry County,29009.0,MO,2009,35881,2009-01-01
MO,Missouri,Barton County,29011.0,MO,2009,12386,2009-01-01
MO,Missouri,Bates County,29013.0,MO,2009,16761,2009-01-01
MO,Missouri,Benton County,29015.0,MO,2009,18461,2009-01-01
MO,Missouri,Bollinger County,29017.0,MO,2009,11841,2009-01-01
MO,Missouri,Boone County,29019.0,MO,2009,156377,2009-01-01
MO,Missouri,Buchanan County,29021.0,MO,2009,89856,2009-01-01
MO,Missouri,Butler County,29023.0,MO,2009,41471,2009-01-01
MO,Missouri,Caldwell County,29025.0,MO,2009,9160,2009-01-01
MO,Missouri,Callaway County,29027.0,MO,2009,43727,2009-01-01
MO,Missouri,Camden County,29029.0,MO,2009,40705,2009-01-01
MO,Missouri,Cape Girardeau County,29031.0,MO,2009,73957,2009-01-01
MO,Missouri,Carroll County,29033.0,MO,2009,9535,2009-01-01
MO,Missouri,Carter County,29035.0,MO,2009,5870,2009-01-01
MO,Missouri,Cass County,29037.0,MO,2009,100184,2009-01-01
MO,Missouri,Cedar County,29039.0,MO,2009,13544,2009-01-01
MO,Missouri,Chariton County,29041.0,MO,2009,7594,2009-01-01
MO,Missouri,Christian County,29043.0,MO,2009,77455,2009-01-01
MO,Missouri,Clark County,29045.0,MO,2009,7127,2009-01-01
MO,Missouri,Clay County,29047.0,MO,2009,228358,2009-01-01
MO,Missouri,Clinton County,29049.0,MO,2009,21002,2009-01-01
MO,Missouri,Cole County,29051.0,MO,2009,75018,2009-01-01
MO,Missouri,Cooper County,29053.0,MO,2009,17298,2009-01-01
MO,Missouri,Crawford County,29055.0,MO,2009,23915,2009-01-01
MO,Missouri,Dade County,29057.0,MO,2009,7316,2009-01-01
MO,Missouri,Dallas County,29059.0,MO,2009,16637,2009-01-01
MO,Missouri,Daviess County,29061.0,MO,2009,8078,2009-01-01
MO,Missouri,DeKalb County,29063.0,MO,2009,12112,2009-01-01
MO,Missouri,Dent County,29065.0,MO,2009,15042,2009-01-01
MO,Missouri,Douglas County,29067.0,MO,2009,13608,2009-01-01
MO,Missouri,Dunklin County,29069.0,MO,2009,31039,2009-01-01
MO,Missouri,Franklin County,29071.0,MO,2009,101263,2009-01-01
MO,Missouri,Gasconade County,29073.0,MO,2009,15096,2009-01-01
MO,Missouri,Gentry County,29075.0,MO,2009,6108,2009-01-01
MO,Missouri,Greene County,29077.0,MO,2009,269630,2009-01-01
MO,Missouri,Grundy County,29079.0,MO,2009,10047,2009-01-01
MO,Missouri,Harrison County,29081.0,MO,2009,8769,2009-01-01
MO,Missouri,Henry County,29083.0,MO,2009,22176,2009-01-01
MO,Missouri,Hickory County,29085.0,MO,2009,8903,2009-01-01
MO,Missouri,Holt County,29087.0,MO,2009,4868,2009-01-01
MO,Missouri,Howard County,29089.0,MO,2009,9857,2009-01-01
MO,Missouri,Howell County,29091.0,MO,2009,38921,2009-01-01
MO,Missouri,Iron County,29093.0,MO,2009,9943,2009-01-01
MO,Missouri,Jackson County,29095.0,MO,2009,705708,2009-01-01
MO,Missouri,Jasper County,29097.0,MO,2009,118179,2009-01-01
MO,Missouri,Jefferson County,29099.0,MO,2009,219046,2009-01-01
MO,Missouri,Johnson County,29101.0,MO,2009,52657,2009-01-01
MO,Missouri,Knox County,29103.0,MO,2009,3981,2009-01-01
MO,Missouri,Laclede County,29105.0,MO,2009,35432,2009-01-01
MO,Missouri,Lafayette County,29107.0,MO,2009,32572,2009-01-01
MO,Missouri,Lawrence County,29109.0,MO,2009,37648,2009-01-01
MO,Missouri,Lewis County,29111.0,MO,2009,9791,2009-01-01
MO,Missouri,Lincoln County,29113.0,MO,2009,53311,2009-01-01
MO,Missouri,Linn County,29115.0,MO,2009,12606,2009-01-01
MO,Missouri,Livingston County,29117.0,MO,2009,14235,2009-01-01
MO,Missouri,McDonald County,29119.0,MO,2009,23063,2009-01-01
MO,Missouri,Macon County,29121.0,MO,2009,15359,2009-01-01
MO,Missouri,Madison County,29123.0,MO,2009,12341,2009-01-01
MO,Missouri,Maries County,29125.0,MO,2009,8821,2009-01-01
MO,Missouri,Marion County,29127.0,MO,2009,28449,2009-01-01
MO,Missouri,Mercer County,29129.0,MO,2009,3475,2009-01-01
MO,Missouri,Miller County,29131.0,MO,2009,24778,2009-01-01
MO,Missouri,Mississippi County,29133.0,MO,2009,13266,2009-01-01
MO,Missouri,Moniteau County,29135.0,MO,2009,15132,2009-01-01
MO,Missouri,Monroe County,29137.0,MO,2009,8993,2009-01-01
MO,Missouri,Montgomery County,29139.0,MO,2009,11698,2009-01-01
MO,Missouri,Morgan County,29141.0,MO,2009,20527,2009-01-01
MO,Missouri,New Madrid County,29143.0,MO,2009,17480,2009-01-01
MO,Missouri,Newton County,29145.0,MO,2009,56121,2009-01-01
MO,Missouri,Nodaway County,29147.0,MO,2009,22130,2009-01-01
MO,Missouri,Oregon County,29149.0,MO,2009,10291,2009-01-01
MO,Missouri,Osage County,29151.0,MO,2009,13561,2009-01-01
MO,Missouri,Ozark County,29153.0,MO,2009,9315,2009-01-01
MO,Missouri,Pemiscot County,29155.0,MO,2009,18193,2009-01-01
MO,Missouri,Perry County,29157.0,MO,2009,18847,2009-01-01
MO,Missouri,Pettis County,29159.0,MO,2009,41421,2009-01-01
MO,Missouri,Phelps County,29161.0,MO,2009,42248,2009-01-01
MO,Missouri,Pike County,29163.0,MO,2009,18406,2009-01-01
MO,Missouri,Platte County,29165.0,MO,2009,90688,2009-01-01
MO,Missouri,Polk County,29167.0,MO,2009,30626,2009-01-01
MO,Missouri,Pulaski County,29169.0,MO,2009,46457,2009-01-01
MO,Missouri,Putnam County,29171.0,MO,2009,4759,2009-01-01
MO,Missouri,Ralls County,29173.0,MO,2009,9634,2009-01-01
MO,Missouri,Randolph County,29175.0,MO,2009,25501,2009-01-01
MO,Missouri,Ray County,29177.0,MO,2009,23358,2009-01-01
MO,Missouri,Reynolds County,29179.0,MO,2009,6202,2009-01-01
MO,Missouri,Ripley County,29181.0,MO,2009,13395,2009-01-01
MO,Missouri,St. Charles County,29183.0,MO,2009,355367,2009-01-01
MO,Missouri,St. Clair County,29185.0,MO,2009,9276,2009-01-01
MO,Missouri,Ste. Genevieve County,29186.0,MO,2009,17542,2009-01-01
MO,Missouri,St. Francois County,29187.0,MO,2009,63884,2009-01-01
MO,Missouri,St. Louis County,29189.0,MO,2009,992408,2009-01-01
MO,Missouri,Saline County,29195.0,MO,2009,22821,2009-01-01
MO,Missouri,Schuyler County,29197.0,MO,2009,4144,2009-01-01
MO,Missouri,Scotland County,29199.0,MO,2009,4803,2009-01-01
MO,Missouri,Scott County,29201.0,MO,2009,40855,2009-01-01
MO,Missouri,Shannon County,29203.0,MO,2009,8361,2009-01-01
MO,Missouri,Shelby County,29205.0,MO,2009,6325,2009-01-01
MO,Missouri,Stoddard County,29207.0,MO,2009,29069,2009-01-01
MO,Missouri,Stone County,29209.0,MO,2009,31424,2009-01-01
MO,Missouri,Sullivan County,29211.0,MO,2009,6835,2009-01-01
MO,Missouri,Taney County,29213.0,MO,2009,48023,2009-01-01
MO,Missouri,Texas County,29215.0,MO,2009,24563,2009-01-01
MO,Missouri,Vernon County,29217.0,MO,2009,20166,2009-01-01
MO,Missouri,Warren County,29219.0,MO,2009,31485,2009-01-01
MO,Missouri,Washington County,29221.0,MO,2009,24400,2009-01-01
MO,Missouri,Wayne County,29223.0,MO,2009,12392,2009-01-01
MO,Missouri,Webster County,29225.0,MO,2009,36552,2009-01-01
MO,Missouri,Worth County,29227.0,MO,2009,2014,2009-01-01
MO,Missouri,Wright County,29229.0,MO,2009,17908,2009-01-01
MO,Missouri,St. Louis city,29510.0,MO,2009,356587,2009-01-01
MT,Montana,Beaverhead County,30001.0,MT,2009,8976,2009-01-01
MT,Montana,Big Horn County,30003.0,MT,2009,13015,2009-01-01
MT,Montana,Blaine County,30005.0,MT,2009,6485,2009-01-01
MT,Montana,Broadwater County,30007.0,MT,2009,4793,2009-01-01
MT,Montana,Carbon County,30009.0,MT,2009,9756,2009-01-01
MT,Montana,Carter County,30011.0,MT,2009,1202,2009-01-01
MT,Montana,Cascade County,30013.0,MT,2009,82178,2009-01-01
MT,Montana,Chouteau County,30015.0,MT,2009,5167,2009-01-01
MT,Montana,Custer County,30017.0,MT,2009,11189,2009-01-01
MT,Montana,Daniels County,30019.0,MT,2009,1703,2009-01-01
MT,Montana,Dawson County,30021.0,MT,2009,8558,2009-01-01
MT,Montana,Deer Lodge County,30023.0,MT,2009,8792,2009-01-01
MT,Montana,Fallon County,30025.0,MT,2009,2725,2009-01-01
MT,Montana,Fergus County,30027.0,MT,2009,11208,2009-01-01
MT,Montana,Flathead County,30029.0,MT,2009,89624,2009-01-01
MT,Montana,Gallatin County,30031.0,MT,2009,90343,2009-01-01
MT,Montana,Garfield County,30033.0,MT,2009,1173,2009-01-01
MT,Montana,Glacier County,30035.0,MT,2009,13550,2009-01-01
MT,Montana,Golden Valley County,30037.0,MT,2009,1057,2009-01-01
MT,Montana,Granite County,30039.0,MT,2009,2879,2009-01-01
MT,Montana,Hill County,30041.0,MT,2009,16632,2009-01-01
MT,Montana,Jefferson County,30043.0,MT,2009,11470,2009-01-01
MT,Montana,Judith Basin County,30045.0,MT,2009,2051,2009-01-01
MT,Montana,Lake County,30047.0,MT,2009,28605,2009-01-01
MT,Montana,Lewis and Clark County,30049.0,MT,2009,61942,2009-01-01
MT,Montana,Liberty County,30051.0,MT,2009,1748,2009-01-01
MT,Montana,Lincoln County,30053.0,MT,2009,18717,2009-01-01
MT,Montana,McCone County,30055.0,MT,2009,1624,2009-01-01
MT,Montana,Madison County,30057.0,MT,2009,7457,2009-01-01
MT,Montana,Meagher County,30059.0,MT,2009,1908,2009-01-01
MT,Montana,Mineral County,30061.0,MT,2009,3833,2009-01-01
MT,Montana,Missoula County,30063.0,MT,2009,108623,2009-01-01
MT,Montana,Musselshell County,30065.0,MT,2009,4600,2009-01-01
MT,Montana,Park County,30067.0,MT,2009,15941,2009-01-01
MT,Montana,Petroleum County,30069.0,MT,2009,440,2009-01-01
MT,Montana,Phillips County,30071.0,MT,2009,3944,2009-01-01
MT,Montana,Pondera County,30073.0,MT,2009,5814,2009-01-01
MT,Montana,Powder River County,30075.0,MT,2009,1664,2009-01-01
MT,Montana,Powell County,30077.0,MT,2009,7089,2009-01-01
MT,Montana,Prairie County,30079.0,MT,2009,1108,2009-01-01
MT,Montana,Ravalli County,30081.0,MT,2009,40431,2009-01-01
MT,Montana,Richland County,30083.0,MT,2009,9313,2009-01-01
MT,Montana,Roosevelt County,30085.0,MT,2009,10303,2009-01-01
MT,Montana,Rosebud County,30087.0,MT,2009,9258,2009-01-01
MT,Montana,Sanders County,30089.0,MT,2009,11096,2009-01-01
MT,Montana,Sheridan County,30091.0,MT,2009,3243,2009-01-01
MT,Montana,Silver Bow County,30093.0,MT,2009,32949,2009-01-01
MT,Montana,Stillwater County,30095.0,MT,2009,8786,2009-01-01
MT,Montana,Sweet Grass County,30097.0,MT,2009,3667,2009-01-01
MT,Montana,Teton County,30099.0,MT,2009,6088,2009-01-01
MT,Montana,Toole County,30101.0,MT,2009,5151,2009-01-01
MT,Montana,Treasure County,30103.0,MT,2009,612,2009-01-01
MT,Montana,Valley County,30105.0,MT,2009,6771,2009-01-01
MT,Montana,Wheatland County,30107.0,MT,2009,2044,2009-01-01
MT,Montana,Wibaux County,30109.0,MT,2009,897,2009-01-01
MT,Montana,Yellowstone County,30111.0,MT,2009,144797,2009-01-01
NE,Nebraska,Adams County,31001.0,NE,2009,33324,2009-01-01
NE,Nebraska,Antelope County,31003.0,NE,2009,6652,2009-01-01
NE,Nebraska,Arthur County,31005.0,NE,2009,339,2009-01-01
NE,Nebraska,Banner County,31007.0,NE,2009,647,2009-01-01
NE,Nebraska,Blaine County,31009.0,NE,2009,458,2009-01-01
NE,Nebraska,Boone County,31011.0,NE,2009,5427,2009-01-01
NE,Nebraska,Box Butte County,31013.0,NE,2009,10891,2009-01-01
NE,Nebraska,Boyd County,31015.0,NE,2009,2063,2009-01-01
NE,Nebraska,Brown County,31017.0,NE,2009,3062,2009-01-01
NE,Nebraska,Buffalo County,31019.0,NE,2009,45814,2009-01-01
NE,Nebraska,Burt County,31021.0,NE,2009,6922,2009-01-01
NE,Nebraska,Butler County,31023.0,NE,2009,8400,2009-01-01
NE,Nebraska,Cass County,31025.0,NE,2009,25485,2009-01-01
NE,Nebraska,Cedar County,31027.0,NE,2009,8362,2009-01-01
NE,Nebraska,Chase County,31029.0,NE,2009,3625,2009-01-01
NE,Nebraska,Cherry County,31031.0,NE,2009,5474,2009-01-01
NE,Nebraska,Cheyenne County,31033.0,NE,2009,9720,2009-01-01
NE,Nebraska,Clay County,31035.0,NE,2009,6205,2009-01-01
NE,Nebraska,Colfax County,31037.0,NE,2009,10332,2009-01-01
NE,Nebraska,Cuming County,31039.0,NE,2009,9132,2009-01-01
NE,Nebraska,Custer County,31041.0,NE,2009,10784,2009-01-01
NE,Nebraska,Dakota County,31043.0,NE,2009,20651,2009-01-01
NE,Nebraska,Dawes County,31045.0,NE,2009,8735,2009-01-01
NE,Nebraska,Dawson County,31047.0,NE,2009,25076,2009-01-01
NE,Nebraska,Deuel County,31049.0,NE,2009,1839,2009-01-01
NE,Nebraska,Dixon County,31051.0,NE,2009,6289,2009-01-01
NE,Nebraska,Dodge County,31053.0,NE,2009,35640,2009-01-01
NE,Nebraska,Douglas County,31055.0,NE,2009,510199,2009-01-01
NE,Nebraska,Dundy County,31057.0,NE,2009,1957,2009-01-01
NE,Nebraska,Fillmore County,31059.0,NE,2009,5962,2009-01-01
NE,Nebraska,Franklin County,31061.0,NE,2009,3089,2009-01-01
NE,Nebraska,Frontier County,31063.0,NE,2009,2516,2009-01-01
NE,Nebraska,Furnas County,31065.0,NE,2009,4556,2009-01-01
NE,Nebraska,Gage County,31067.0,NE,2009,22653,2009-01-01
NE,Nebraska,Garden County,31069.0,NE,2009,1739,2009-01-01
NE,Nebraska,Garfield County,31071.0,NE,2009,1709,2009-01-01
NE,Nebraska,Gosper County,31073.0,NE,2009,1844,2009-01-01
NE,Nebraska,Grant County,31075.0,NE,2009,560,2009-01-01
NE,Nebraska,Greeley County,31077.0,NE,2009,2251,2009-01-01
NE,Nebraska,Hall County,31079.0,NE,2009,57487,2009-01-01
NE,Nebraska,Hamilton County,31081.0,NE,2009,9280,2009-01-01
NE,Nebraska,Harlan County,31083.0,NE,2009,3234,2009-01-01
NE,Nebraska,Hayes County,31085.0,NE,2009,959,2009-01-01
NE,Nebraska,Hitchcock County,31087.0,NE,2009,2806,2009-01-01
NE,Nebraska,Holt County,31089.0,NE,2009,10011,2009-01-01
NE,Nebraska,Hooker County,31091.0,NE,2009,723,2009-01-01
NE,Nebraska,Howard County,31093.0,NE,2009,6443,2009-01-01
NE,Nebraska,Jefferson County,31095.0,NE,2009,7238,2009-01-01
NE,Nebraska,Johnson County,31097.0,NE,2009,5077,2009-01-01
NE,Nebraska,Kearney County,31099.0,NE,2009,6460,2009-01-01
NE,Nebraska,Keith County,31101.0,NE,2009,7760,2009-01-01
NE,Nebraska,Keya Paha County,31103.0,NE,2009,802,2009-01-01
NE,Nebraska,Kimball County,31105.0,NE,2009,3576,2009-01-01
NE,Nebraska,Knox County,31107.0,NE,2009,8378,2009-01-01
NE,Nebraska,Lancaster County,31109.0,NE,2009,281531,2009-01-01
NE,Nebraska,Lincoln County,31111.0,NE,2009,35670,2009-01-01
NE,Nebraska,Logan County,31113.0,NE,2009,732,2009-01-01
NE,Nebraska,Loup County,31115.0,NE,2009,661,2009-01-01
NE,Nebraska,McPherson County,31117.0,NE,2009,488,2009-01-01
NE,Nebraska,Madison County,31119.0,NE,2009,34505,2009-01-01
NE,Nebraska,Merrick County,31121.0,NE,2009,7666,2009-01-01
NE,Nebraska,Morrill County,31123.0,NE,2009,4911,2009-01-01
NE,Nebraska,Nance County,31125.0,NE,2009,3460,2009-01-01
NE,Nebraska,Nemaha County,31127.0,NE,2009,6856,2009-01-01
NE,Nebraska,Nuckolls County,31129.0,NE,2009,4334,2009-01-01
NE,Nebraska,Otoe County,31131.0,NE,2009,15214,2009-01-01
NE,Nebraska,Pawnee County,31133.0,NE,2009,2614,2009-01-01
NE,Nebraska,Perkins County,31135.0,NE,2009,2769,2009-01-01
NE,Nebraska,Phelps County,31137.0,NE,2009,9032,2009-01-01
NE,Nebraska,Pierce County,31139.0,NE,2009,7184,2009-01-01
NE,Nebraska,Platte County,31141.0,NE,2009,32515,2009-01-01
NE,Nebraska,Polk County,31143.0,NE,2009,5079,2009-01-01
NE,Nebraska,Red Willow County,31145.0,NE,2009,10651,2009-01-01
NE,Nebraska,Richardson County,31147.0,NE,2009,8125,2009-01-01
NE,Nebraska,Rock County,31149.0,NE,2009,1509,2009-01-01
NE,Nebraska,Saline County,31151.0,NE,2009,13872,2009-01-01
NE,Nebraska,Sarpy County,31153.0,NE,2009,153504,2009-01-01
NE,Nebraska,Saunders County,31155.0,NE,2009,20057,2009-01-01
NE,Nebraska,Scotts Bluff County,31157.0,NE,2009,36865,2009-01-01
NE,Nebraska,Seward County,31159.0,NE,2009,16481,2009-01-01
NE,Nebraska,Sheridan County,31161.0,NE,2009,5264,2009-01-01
NE,Nebraska,Sherman County,31163.0,NE,2009,2881,2009-01-01
NE,Nebraska,Sioux County,31165.0,NE,2009,1281,2009-01-01
NE,Nebraska,Stanton County,31167.0,NE,2009,6311,2009-01-01
NE,Nebraska,Thayer County,31169.0,NE,2009,5003,2009-01-01
NE,Nebraska,Thomas County,31171.0,NE,2009,565,2009-01-01
NE,Nebraska,Thurston County,31173.0,NE,2009,7306,2009-01-01
NE,Nebraska,Valley County,31175.0,NE,2009,4108,2009-01-01
NE,Nebraska,Washington County,31177.0,NE,2009,19718,2009-01-01
NE,Nebraska,Wayne County,31179.0,NE,2009,9249,2009-01-01
NE,Nebraska,Webster County,31181.0,NE,2009,3431,2009-01-01
NE,Nebraska,Wheeler County,31183.0,NE,2009,763,2009-01-01
NE,Nebraska,York County,31185.0,NE,2009,13837,2009-01-01
NV,Nevada,Churchill County,32001.0,NV,2009,24897,2009-01-01
NV,Nevada,Clark County,32003.0,NV,2009,1902834,2009-01-01
NV,Nevada,Douglas County,32005.0,NV,2009,45464,2009-01-01
NV,Nevada,Elko County,32007.0,NV,2009,47896,2009-01-01
NV,Nevada,Esmeralda County,32009.0,NV,2009,626,2009-01-01
NV,Nevada,Eureka County,32011.0,NV,2009,1707,2009-01-01
NV,Nevada,Humboldt County,32013.0,NV,2009,18260,2009-01-01
NV,Nevada,Lander County,32015.0,NV,2009,5159,2009-01-01
NV,Nevada,Lincoln County,32017.0,NV,2009,4794,2009-01-01
NV,Nevada,Lyon County,32019.0,NV,2009,52641,2009-01-01
NV,Nevada,Mineral County,32021.0,NV,2009,4662,2009-01-01
NV,Nevada,Nye County,32023.0,NV,2009,44234,2009-01-01
NV,Nevada,Pershing County,32027.0,NV,2009,6286,2009-01-01
NV,Nevada,Storey County,32029.0,NV,2009,4441,2009-01-01
NV,Nevada,Washoe County,32031.0,NV,2009,414820,2009-01-01
NV,Nevada,White Pine County,32033.0,NV,2009,9188,2009-01-01
NV,Nevada,Carson City,32510.0,NV,2009,55176,2009-01-01
NH,New Hampshire,Belknap County,33001.0,NH,2009,61358,2009-01-01
NH,New Hampshire,Carroll County,33003.0,NH,2009,47860,2009-01-01
NH,New Hampshire,Cheshire County,33005.0,NH,2009,77045,2009-01-01
NH,New Hampshire,Coos County,33007.0,NH,2009,31487,2009-01-01
NH,New Hampshire,Grafton County,33009.0,NH,2009,86291,2009-01-01
NH,New Hampshire,Hillsborough County,33011.0,NH,2009,405906,2009-01-01
NH,New Hampshire,Merrimack County,33013.0,NH,2009,149071,2009-01-01
NH,New Hampshire,Rockingham County,33015.0,NH,2009,299276,2009-01-01
NH,New Hampshire,Strafford County,33017.0,NH,2009,123589,2009-01-01
NH,New Hampshire,Sullivan County,33019.0,NH,2009,42692,2009-01-01
NJ,New Jersey,Atlantic County,34001.0,NJ,2009,271712,2009-01-01
NJ,New Jersey,Bergen County,34003.0,NJ,2009,895250,2009-01-01
NJ,New Jersey,Burlington County,34005.0,NJ,2009,446108,2009-01-01
NJ,New Jersey,Camden County,34007.0,NJ,2009,517879,2009-01-01
NJ,New Jersey,Cape May County,34009.0,NJ,2009,96091,2009-01-01
NJ,New Jersey,Cumberland County,34011.0,NJ,2009,157745,2009-01-01
NJ,New Jersey,Essex County,34013.0,NJ,2009,769644,2009-01-01
NJ,New Jersey,Gloucester County,34015.0,NJ,2009,289920,2009-01-01
NJ,New Jersey,Hudson County,34017.0,NJ,2009,597924,2009-01-01
NJ,New Jersey,Hunterdon County,34019.0,NJ,2009,130034,2009-01-01
NJ,New Jersey,Mercer County,34021.0,NJ,2009,366222,2009-01-01
NJ,New Jersey,Middlesex County,34023.0,NJ,2009,790738,2009-01-01
NJ,New Jersey,Monmouth County,34025.0,NJ,2009,644105,2009-01-01
NJ,New Jersey,Morris County,34027.0,NJ,2009,488518,2009-01-01
NJ,New Jersey,Ocean County,34029.0,NJ,2009,573678,2009-01-01
NJ,New Jersey,Passaic County,34031.0,NJ,2009,491778,2009-01-01
NJ,New Jersey,Salem County,34033.0,NJ,2009,66342,2009-01-01
NJ,New Jersey,Somerset County,34035.0,NJ,2009,326869,2009-01-01
